y,treatment,W1,W2,instruments
3,1.03E-09,18.97255859,1.658,74.44904801
1,8.71E-10,19.42504272,1.658,13.01291347
3,8.23E-10,19.19194946,1.658,32.27515938
3,7.08E-10,18.85280762,1.658,46.7164183
6,7.32E-10,18.87990723,1.658,85.81842408
4,7.77E-10,18.56710205,1.658,81.86408523
6,7.13E-10,18.17080078,1.658,36.38473274
3,6.49E-10,18.35741577,1.658,42.29270462
5,5.92E-10,18.13643799,1.658,22.35803604
7,5.86E-10,18.68248901,1.658,19.02719261
8,6.42E-10,18.19130859,1.658,21.96471691
4,6.13E-10,17.89217529,1.658,18.30878975
9,5.64E-10,17.84816895,1.658,5.8
12,5.64E-10,18.10140381,1.658,21.17835525
9,6.24E-10,18.23189697,1.658,20.32991764
6,8.73E-10,18.30544434,1.658,7.19
10,1.41E-09,18.10180054,1.658,14.78004456
5,1.36E-09,18.23922119,1.658,7.05
3,8.52E-10,18.03231201,1.658,4.87
6,6.87E-10,18.56850586,1.658,11.73814419
6,6.97E-10,18.67000732,1.658,7.12
4,7.98E-10,18.51906738,1.658,61.63394451
6,9.02E-10,18.90413818,1.658,20.32927391
7,8.66E-10,18.88234863,1.658,31.44548172
10,7.37E-10,18.68029175,1.658,38.65250107
6,7.39E-10,18.50057373,1.658,91.0322763
5,7.72E-10,18.24733887,1.658,44.50640213
6,7.83E-10,19.04754028,1.658,57.21252915
12,7.94E-10,19.06078491,1.658,91.06648453
6,7.30E-10,18.19289551,1.658,90.22890106
9,6.91E-10,17.49642334,1.658,68.33765991
2,7.18E-10,19.12703857,1.658,17.86038517
13,7.88E-10,19.08504639,1.658,41.20866302
7,7.57E-10,18.00655518,1.658,53.74190323
6,7.39E-10,19.30782471,1.658,35.91352226
5,7.58E-10,19.83034668,1.658,19.06986237
0,6.82E-10,18.91591797,1.658,19.60930824
6,6.62E-10,18.05553589,1.658,7.18
4,6.78E-10,19.41884766,1.658,8.831977844
5,7.03E-10,18.86608276,1.658,69.498582
4,7.19E-10,19.18691406,1.658,45.64671982
7,7.52E-10,18.64281616,1.658,6.48
11,1.00E-09,19.1491333,1.658,8.49
8,1.17E-09,19.93627319,1.658,36.37755867
9,1.23E-09,19.18822632,1.658,126.8104266
7,1.26E-09,19.88265381,1.658,42.71333702
10,1.34E-09,19.62615356,1.658,149.4130801
6,1.82E-09,18.78411255,1.658,47.80818466
2,2.42E-09,18.98009644,1.658,29.05135872
6,3.58E-09,20.02529297,1.658,88.80386353
3,4.47E-09,20.45580444,1.658,51.43073089
7,3.37E-09,19.24807129,1.658,39.63722466
4,1.58E-09,18.98427734,1.658,104.2033575
3,1.81E-09,19.931604,1.658,32.17694527
6,1.95E-09,19.64501343,1.658,7.13
7,1.15E-09,20.03722534,1.658,51.59956925
5,9.26E-10,19.90557251,1.658,15.93673588
9,7.10E-10,19.10305176,1.658,26.51763679
6,6.70E-10,18.83272705,1.658,16.10208275
3,6.30E-10,18.09816895,1.658,39.04057983
8,6.57E-10,18.5307251,1.658,13.7887001
2,6.32E-10,18.6491333,1.658,13.06854961
4,5.73E-10,18.67415771,1.658,21.94255348
2,5.50E-10,18.38842163,1.658,17.16239811
2,5.60E-10,17.93456421,1.658,7.09
2,6.15E-10,18.26293335,1.658,14.37136768
1,5.99E-10,18.26921997,1.658,7.16
3,5.98E-10,18.01311646,1.658,6.57
3,6.45E-10,19.58092651,1.658,17.44379997
1,7.75E-10,19.10079346,1.658,17.004776
6,8.67E-10,18.84163818,1.658,30.8821273
5,8.07E-10,18.36602173,1.658,31.11304287
7,7.62E-10,18.97078857,1.658,30.06845238
5,7.81E-10,19.22017822,1.658,39.87439396
2,1.01E-09,18.98418579,1.658,16.41116501
4,1.06E-09,18.80385742,1.658,9.909397946
2,8.76E-10,18.76308594,1.658,7.07
7,7.76E-10,19.02156982,1.658,7.68
5,7.29E-10,19.54326782,1.658,10.8963287
4,7.68E-10,19.45754395,1.658,47.14606293
5,8.00E-10,18.83309326,1.658,63.5181427
3,7.36E-10,18.27767334,1.658,96.99357972
5,7.47E-10,18.09804688,1.658,112.2812558
4,9.08E-10,19.01571045,1.658,41.13325356
2,8.81E-10,19.49523315,1.658,33.54827408
1,8.30E-10,19.9102417,1.658,15.26799202
0,8.36E-10,19.53734741,1.658,63.28065153
2,7.93E-10,19.45202026,1.658,55.01980316
3,8.02E-10,17.80004272,1.658,47.64633179
0,NA,19.23231784,0.995,32.91707295
0,4.05E-10,19.45928471,0.995,30.96737482
0,4.68E-10,19.28527161,0.995,35.68971074
0,5.63E-10,19.34598988,0.995,40.05912119
3,4.88E-10,19.75494595,0.995,26.21946661
0,4.17E-10,20.00775561,0.995,16.97513002
1,7.08E-10,19.41196853,0.995,45.72604588
0,1.40E-09,20.19068959,0.995,15.07743984
0,1.60E-09,19.94591327,0.995,40.63794029
0,1.48E-09,20.18196821,0.995,52.04923168
1,1.17E-09,19.89080615,0.995,22.39601596
0,5.52E-10,19.1902007,0.995,62.82827175
0,4.91E-10,19.56547652,0.995,54.83960536
0,8.40E-10,19.17486945,0.995,38.67464226
0,7.31E-10,19.72443464,0.995,30.04472575
0,3.18E-10,19.61999674,0.995,46.89025337
0,3.32E-10,19.64724867,0.995,24.38860534
0,3.21E-10,19.2607749,0.995,40.92662007
0,2.38E-10,19.5775983,0.995,10.21540136
0,2.01E-10,19.25483917,0.995,16.41153219
2,1.86E-10,20.35780559,0.995,10.29492385
0,2.00E-10,20.2104526,0.995,19.71716771
0,1.61E-10,19.13491328,0.995,53.66477612
2,1.39E-10,19.74415438,0.995,14.69699784
0,1.42E-10,19.15086263,0.995,11.66472439
1,1.28E-10,19.23459843,0.995,19.22538659
0,1.16E-10,19.6990678,0.995,16.24569712
0,1.22E-10,20.03327243,0.995,19.43687733
2,1.30E-10,20.54496486,0.995,11.48267186
0,1.33E-10,20.74203733,0.995,15.13660805
1,1.47E-10,20.81141253,0.995,21.76865052
0,1.55E-10,20.80900055,0.995,18.9682391
0,1.73E-10,21.53996445,0.995,11.7056513
0,1.80E-10,20.38951547,0.995,11.29568864
0,1.76E-10,21.64940561,0.995,10.88122209
1,2.16E-10,21.64209419,0.995,7.854464833
2,2.99E-10,21.50828239,0.995,19.89673074
0,3.26E-10,22.0368209,0.995,6.575554263
0,2.97E-10,21.69042408,0.995,21.446373
0,3.26E-10,22.33115192,0.995,9.85195446
0,3.37E-10,20.8424283,0.995,50.48937988
0,3.54E-10,20.76846808,0.995,95.35044694
0,3.49E-10,20.94837534,0.995,31.81309299
0,3.81E-10,20.59805162,0.995,109.3934289
0,4.34E-10,21.41144815,0.995,14.39739674
0,3.91E-10,21.68513294,0.995,9.70735012
0,3.43E-10,21.38828781,0.995,28.06568104
1,3.39E-10,21.35101628,0.995,17.57756393
0,3.79E-10,20.95613354,0.995,30.73629062
1,3.84E-10,21.01706931,0.995,19.3327723
0,3.48E-10,20.17734528,0.995,38.678
0,4.20E-10,20.43774551,0.995,17.18585153
1,7.06E-10,20.92560865,0.995,4.904048331
2,1.12E-09,21.51747425,0.995,8.669798732
1,1.22E-09,22.29819737,0.995,4.681390535
1,1.23E-09,22.09828816,0.995,17.57304979
0,1.17E-09,22.99457848,0.995,27.73041576
1,1.11E-09,22.64632291,0.995,25.82776989
1,1.73E-09,23.25819489,0.995,13.13329632
0,1.58E-09,22.64948916,0.995,22.64049895
0,1.02E-09,22.3571931,0.995,11.25529251
1,7.54E-10,22.88892308,0.995,20.29907911
0,5.50E-10,21.18687077,0.995,18.68682584
0,1.19E-09,22.32885839,0.995,10.74495691
0,1.18E-09,22.28145775,0.995,25.35444151
1,4.68E-10,21.02761157,0.995,31.69494867
2,2.41E-10,20.12368314,0.995,46.54290652
0,2.08E-10,20.77002096,0.995,18.13592166
0,1.92E-10,20.28675035,0.995,25.93896411
0,2.42E-10,19.92235625,0.995,22.04127449
1,2.26E-10,19.68299592,0.995,13.66531372
1,1.55E-10,20.43179767,0.995,17.86841978
0,2.20E-10,19.77059196,0.995,96.86636549
0,2.24E-10,19.43181317,0.995,30.72744481
1,1.59E-10,18.17776771,0.995,14.68012641
0,1.59E-10,19.10417971,0.995,10.99262214
1,1.66E-10,19.31796417,0.995,18.72785613
2,1.62E-10,18.6980622,0.995,11.18353603
2,1.81E-10,19.15888356,0.995,39.06131652
3,1.78E-10,18.77772595,0.995,13.92063054
4,1.57E-10,18.84271552,0.995,7.539808244
2,1.78E-10,18.85743932,0.995,12.47703218
5,3.35E-10,18.66293445,0.995,26.98082712
4,6.40E-10,18.78768706,0.995,9.913842298
3,8.89E-10,18.97950971,0.995,20.09315223
4,1.61E-09,20.26040596,0.995,8.33414726
3,1.29E-09,19.75316395,0.995,6.107633136
8,9.74E-10,19.93768105,0.995,9.62482167
3,1.74E-09,20.21568647,0.995,9.684676282
5,1.38E-09,20.148873,0.995,23.68458657
2,6.77E-10,21.02612771,0.995,11.3148795
0,4.27E-10,20.13267973,0.995,31.12846088
0,3.95E-10,20.0321213,0.995,8.501552574
2,3.89E-10,19.877588,0.995,52.91824067
3,3.89E-10,19.73394622,0.995,83.11027402
1,3.97E-10,19.49737245,0.995,34.88163108
2,3.73E-10,19.13693595,0.995,94.30608004
1,4.16E-10,18.83970468,0.995,73.84901923
2,4.25E-10,18.6941229,0.995,44.35391662
3,3.61E-10,19.27767815,0.995,34.72794577
1,3.02E-10,19.08921325,0.995,17.93447372
0,3.51E-10,19.17465709,0.995,99.26073641
0,4.11E-10,18.90747802,0.995,21.19536102
2,3.28E-10,19.25549285,0.995,17.16923913
2,3.47E-10,18.9762073,0.995,46.19149086
4,3.47E-10,18.95589885,0.995,9.082200967
2,4.07E-10,19.76713589,0.995,13.43691169
3,6.01E-10,19.30254208,0.995,15.81715421
2,6.79E-10,19.23125753,0.995,9.605434481
4,9.34E-10,19.04998666,0.995,59.39435402
8,1.05E-09,19.60044014,0.995,84.87655303
1,1.09E-09,19.10345046,0.995,73.19578278
2,8.53E-10,19.34051894,0.995,70.86519533
4,5.63E-10,18.9799193,0.995,65.73264468
6,8.18E-10,19.69564348,0.995,51.27433667
1,6.51E-10,19.30315259,0.995,57.34132907
2,3.22E-10,19.6444582,0.995,13.36897339
2,3.72E-10,19.59445243,0.995,21.64392869
2,3.61E-10,19.02123657,0.995,36.90244874
3,2.51E-10,18.8234912,0.995,60.73221797
2,2.37E-10,19.2918614,0.995,26.23839752
2,2.08E-10,19.31014282,0.995,35.25434794
3,1.70E-10,19.68768275,0.995,33.8881979
3,2.90E-10,19.25818419,0.995,74.45648932
5,2.86E-10,18.61047137,0.995,17.47832263
1,1.71E-10,19.00163069,0.995,22.43117462
2,1.75E-10,19.17134559,0.995,14.86237906
7,1.65E-10,18.41864227,0.995,19.50183138
6,1.52E-10,18.94913678,0.995,8.741093993
3,1.49E-10,18.92606084,0.995,13.1476042
3,1.45E-10,18.43735503,0.995,10.36284569
4,1.58E-10,19.17168933,0.995,18.194674
8,1.69E-10,18.54309879,0.995,9.934509411
5,1.71E-10,19.03007068,0.995,40.48533949
3,1.90E-10,19.83610754,0.995,14.09642419
4,1.94E-10,19.38922217,0.995,12.16664091
4,2.04E-10,19.80325235,0.995,10.64961188
2,2.28E-10,19.61400861,0.995,13.79630141
3,2.80E-10,20.19223762,0.995,15.47779366
4,3.85E-10,20.22809292,0.995,9.122423358
3,3.86E-10,19.31897159,0.995,9.732028976
2,3.42E-10,20.22302257,0.995,8.355483774
0,3.25E-10,20.15431279,0.995,13.84494027
8,2.90E-10,20.38494465,0.995,36.9752686
3,3.41E-10,20.37850022,0.995,60.91434145
1,4.43E-10,19.35467663,0.995,58.0772579
3,4.69E-10,19.40437286,0.995,33.84995025
1,4.12E-10,20.21313401,0.995,35.72883932
3,4.15E-10,19.25915471,0.995,64.71134266
3,4.17E-10,19.1819274,0.995,80.31007242
5,3.85E-10,18.96981412,0.995,57.04220036
2,4.15E-10,19.59510891,0.995,26.89973854
8,4.27E-10,19.21179789,0.995,66.30405235
3,4.21E-10,19.3721941,0.995,55.810996
6,3.86E-10,19.30868219,0.995,16.98524535
2,2.92E-10,19.33548868,0.995,15.4455611
8,3.37E-10,19.35041057,0.995,26.48285903
5,4.56E-10,19.24265797,0.995,19.86590274
1,4.52E-10,18.87664264,0.995,39.91080621
2,5.68E-10,18.99739146,0.995,29.49952751
3,6.48E-10,19.45133448,0.995,13.40225232
6,4.42E-10,18.79453364,0.995,51.21186703
7,8.86E-10,19.64948407,0.995,57.47585893
4,1.70E-09,19.48813245,0.995,19.49465285
3,1.36E-09,19.26891167,0.995,44.12782609
6,6.89E-10,18.91729401,0.995,23.10140298
13,4.33E-10,19.00459124,0.995,14.87043399
3,3.38E-10,19.74765509,0.995,55.40068036
5,3.03E-10,19.15912017,0.995,28.43024449
7,2.08E-10,19.79645628,0.995,59.93103942
5,2.86E-10,19.08020127,0.995,64.52338588
6,3.55E-10,19.2232435,0.995,65.13298395
4,2.73E-10,19.25038841,0.995,14.44323852
0,1.94E-10,18.94630505,0.995,22.24175665
5,1.77E-10,18.96989726,0.995,15.65666758
7,1.67E-10,18.51018792,0.995,23.10491279
8,1.61E-10,18.98324691,0.995,11.10691292
2,1.52E-10,18.7619866,0.995,18.68736234
1,1.55E-10,19.32726625,0.995,21.69032711
3,1.48E-10,19.23837955,0.995,16.01138821
1,1.52E-10,19.71617624,0.995,9.410647832
1,1.56E-10,18.28170475,0.995,10.44568586
3,1.37E-10,19.21045542,0.995,25.70406801
3,1.29E-10,19.35128851,0.995,10.91857156
5,1.35E-10,19.06908597,0.995,12.55711506
5,1.39E-10,19.63874558,0.995,16.33077655
6,1.69E-10,19.60060894,0.995,25.03332721
5,1.83E-10,19.83888029,0.995,50.3968333
3,1.81E-10,19.62906452,0.995,17.31806098
6,2.33E-10,20.5380494,0.995,12.24041286
3,4.73E-10,19.68339644,0.995,13.18091027
8,5.01E-10,20.47802575,0.995,17.53068651
6,4.54E-10,20.7095709,0.995,13.20135345
4,5.30E-10,21.22109014,0.995,11.90283224
6,3.59E-10,20.38879637,0.995,13.41388984
8,2.76E-10,20.85678257,0.995,15.38204566
9,3.39E-10,20.80780765,0.995,34.74772429
9,3.88E-10,19.47693701,0.995,70.02811235
7,4.01E-10,19.48999973,0.995,56.24361083
7,3.73E-10,19.53772292,0.995,11.85142594
6,3.07E-10,19.88667193,0.995,8.388592079
9,3.28E-10,19.75578201,0.995,83.66039103
10,4.68E-10,20.16768672,0.995,38.87155081
5,5.43E-10,19.53744847,0.995,58.58704445
3,5.78E-10,19.74316472,0.995,62.59024656
6,5.57E-10,19.84930877,0.995,70.85034156
6,5.48E-10,19.52914326,0.995,38.29672849
3,4.11E-10,19.06916243,0.995,12.68468604
5,3.06E-10,19.20220348,0.995,10.22788675
1,4.08E-10,19.43493193,0.995,8.237814274
5,6.67E-10,20.3004123,0.995,54.70757285
6,8.79E-10,21.10301922,0.995,11.71948518
5,9.51E-10,20.74995543,0.995,9.917720594
4,1.24E-09,19.90695521,0.995,58.81498733
4,1.51E-09,19.21466132,0.995,35.04973587
4,1.12E-09,20.12752022,0.995,22.15314814
4,6.08E-10,20.64096694,0.995,18.33269377
5,5.17E-10,20.75970544,0.995,22.02806614
7,4.64E-10,20.91459481,0.995,16.23649283
5,5.50E-10,20.63270251,0.995,35.53198788
6,6.01E-10,20.91998228,0.995,10.74963277
4,6.22E-10,21.04946989,0.995,25.25111566
8,9.11E-10,21.66362575,0.995,16.65263224
5,7.35E-10,20.18933009,0.995,35.94754207
9,3.04E-10,19.79192764,0.995,25.54303196
4,2.69E-10,20.11879945,0.995,82.95236424
2,2.64E-10,19.50799039,0.995,39.21869488
3,2.28E-10,19.50101161,0.995,23.95058118
10,1.89E-10,18.98754625,0.995,25.04070103
5,1.74E-10,19.0472815,0.995,12.38618443
5,1.54E-10,18.28521337,0.995,15.0500924
4,1.43E-10,18.49060637,0.995,9.838825308
4,1.45E-10,19.31235304,0.995,15.52452408
2,1.49E-10,19.60720608,0.995,8.734026238
6,1.60E-10,18.91077566,0.995,10.77613479
6,1.46E-10,18.85996284,0.995,12.00905937
4,1.31E-10,19.19459707,0.995,24.66803922
5,1.31E-10,19.06750427,0.995,20.35643533
7,1.44E-10,19.42386927,0.995,21.89803357
6,1.56E-10,20.15816827,0.995,13.04531801
3,1.50E-10,19.41283484,0.995,24.39987333
6,1.70E-10,19.68513122,0.995,12.76473837
2,2.10E-10,19.42124623,0.995,14.23427664
1,2.56E-10,20.37938659,0.995,11.39539497
5,2.53E-10,20.38897587,0.995,26.11219573
5,2.26E-10,20.62281942,0.995,19.49731871
4,2.73E-10,20.9651863,0.995,16.90343784
7,2.84E-10,20.51486537,0.995,13.74947363
1,2.82E-10,21.11232248,0.995,12.22730264
4,2.62E-10,20.59762527,0.995,10.92501334
6,2.37E-10,20.83198425,0.995,9.69108874
4,3.18E-10,20.51335897,0.995,52.46440193
5,3.68E-10,19.5668444,0.995,157.994169
11,3.03E-10,19.62413557,0.995,29.00460134
3,3.52E-10,19.62017485,0.995,52.96195346
4,5.11E-10,19.30135535,0.995,105.6433601
10,4.51E-10,19.01374878,0.995,50.70981626
7,3.20E-10,19.43927771,0.995,22.9144031
5,3.45E-10,19.7432839,0.995,35.54294762
8,4.00E-10,19.33350037,0.995,36.27259123
5,3.86E-10,20.04167406,0.995,9.508701995
3,4.76E-10,19.02267425,0.995,42.0696905
4,6.69E-10,19.26675344,0.995,9.010618582
4,7.06E-10,20.3270905,0.995,15.35497596
5,1.14E-09,20.03823952,0.995,38.82606924
10,1.49E-09,20.16172379,0.995,102.9972415
3,1.50E-09,20.49389963,0.995,39.7016421
10,1.90E-09,20.80767745,0.995,23.49814828
9,1.75E-09,20.54124802,0.995,119.4416637
5,1.29E-09,19.64036311,0.995,100.1184428
10,1.41E-09,20.42564803,0.995,105.3595296
6,1.41E-09,20.78137098,0.995,49.01129273
9,9.50E-10,20.89488789,0.995,43.74386027
6,1.08E-09,21.44741993,0.995,23.66244923
9,9.31E-10,20.60039392,0.995,21.42079696
7,3.83E-10,20.53850825,0.995,26.80731261
4,3.00E-10,19.89138508,0.995,21.65721816
7,2.26E-10,20.01353627,0.995,10.43134423
9,2.69E-10,20.2580404,0.995,34.99770693
7,2.56E-10,19.92989986,0.995,69.4461897
3,2.53E-10,19.88695472,0.995,16.48676305
7,2.60E-10,20.04626788,0.995,25.30248404
5,2.12E-10,19.97157124,0.995,21.67454106
8,1.42E-10,19.73165746,0.995,14.40869452
7,1.25E-10,19.06067722,0.995,22.11702304
9,1.28E-10,19.72222638,0.995,26.82101247
10,1.25E-10,19.55543084,0.995,13.1397224
6,1.19E-10,19.52869913,0.995,15.54683633
5,1.29E-10,19.83815725,0.995,12.63416423
5,1.33E-10,20.54084258,0.995,15.08830919
15,1.32E-10,20.55909145,0.995,17.51428975
9,1.52E-10,20.07629286,0.995,14.08807188
5,1.66E-10,20.82839255,0.995,20.40648486
14,3.75E-10,20.35788012,0.995,10.23292723
12,4.35E-10,20.49961905,0.995,14.9834097
3,2.58E-10,21.20359178,0.995,31.08529213
6,2.56E-10,21.64603734,0.995,28.28226475
10,2.62E-10,21.36545794,0.995,14.83766145
12,2.51E-10,21.69196053,0.995,10.0081666
6,3.29E-10,21.40345357,0.995,8.986945
8,3.26E-10,20.54699986,0.995,38.08736351
11,2.65E-10,20.13775057,0.995,30.00348382
8,3.02E-10,20.49887596,0.995,30.76642512
3,3.59E-10,19.93130815,0.995,72.78198326
5,3.51E-10,19.94078523,0.995,51.85202047
6,3.65E-10,19.90628237,0.995,46.68500572
9,4.22E-10,19.2154716,0.995,26.69983368
4,3.79E-10,20.10645503,0.995,44.87988675
8,2.95E-10,19.44510557,0.995,12.87527005
11,2.97E-10,19.08672738,0.995,51.21398926
7,4.77E-10,19.57360208,0.995,22.70643473
11,4.73E-10,19.84646887,0.995,15.28163943
5,3.30E-10,19.38926043,0.995,15.10384354
4,3.32E-10,18.33749583,0.995,7.794785228
3,3.54E-10,20.18656217,0.995,11.09985527
4,4.08E-10,19.39749646,0.995,55.36385262
2,5.48E-10,20.00650819,0.995,13.56467328
3,4.87E-10,19.97250322,0.995,33.12259492
4,5.60E-10,19.71549587,0.995,56.75021145
4,7.26E-10,20.77386014,0.995,31.87713723
5,6.87E-10,20.43586139,0.995,14.46861734
3,6.48E-10,20.39634509,0.995,16.39777594
5,5.93E-10,21.03324793,0.995,18.44366258
6,6.56E-10,20.53236632,0.995,62.40183133
5,9.54E-10,20.335556,0.995,73.54472041
9,8.25E-10,20.3200092,0.995,32.4290287
13,5.42E-10,19.79957947,0.995,20.17570169
10,4.78E-10,19.74358094,0.995,20.70559764
13,2.83E-10,19.54068498,0.995,25.81985642
7,2.29E-10,20.77849379,0.995,17.3708978
11,3.50E-10,20.62909245,0.995,34.20224455
9,3.67E-10,20.70052819,0.995,35.60096046
4,1.77E-10,20.74720708,0.995,21.9406321
2,1.24E-10,20.57545888,0.995,20.33568008
3,1.37E-10,20.70150943,0.995,12.49172188
8,1.39E-10,19.98178823,0.995,17.98993568
11,1.22E-10,20.4526549,0.995,24.82074345
9,1.04E-10,20.2697829,0.995,15.33771311
9,1.13E-10,20.49520157,0.995,17.46009151
3,1.31E-10,20.54037233,0.995,13.59189145
7,1.43E-10,20.93357661,0.995,15.66435726
11,1.50E-10,20.44330008,0.995,10.57911744
4,1.42E-10,20.90370215,0.995,10.67773506
4,1.42E-10,21.76451249,0.995,15.45762882
5,1.71E-10,21.74535812,0.995,12.77987497
2,2.86E-10,22.03465673,0.995,17.95734785
3,4.02E-10,22.07866195,0.995,15.49778474
0,3.26E-10,21.77809297,0.995,14.059999
5,2.32E-10,22.16976865,0.995,9.903860278
1,3.29E-10,22.33265175,0.995,19.38820308
2,4.53E-10,22.70553011,0.995,7.700943943
2,4.40E-10,22.36813374,0.995,11.38800364
0,4.74E-10,22.76157975,0.995,9.443590254
0,4.09E-10,21.23217094,0.995,18.45756523
0,4.63E-10,21.66462445,0.995,13.70854937
1,6.29E-10,21.61100587,0.995,29.0034626
0,5.09E-10,20.52931358,0.995,72.64649993
1,3.43E-10,20.70988341,0.995,9.004360467
1,3.16E-10,20.40329623,0.995,35.10579818
3,3.46E-10,20.98774423,0.995,43.90026332
1,4.03E-10,20.99607356,0.995,18.02041034
10,4.00E-10,21.42211296,0.995,3.09638362
1,3.39E-10,21.06389888,0.995,20.52031206
3,2.94E-10,21.55560681,0.995,5.167032287
2,2.42E-10,21.83935043,0.995,8.765087269
3,4.18E-10,21.99882479,0.995,86.52272815
4,9.69E-10,22.23038438,0.995,37.28422371
1,1.40E-09,23.22392131,0.995,7.615698613
3,1.39E-09,22.79552956,0.995,8.194821522
4,1.62E-09,23.1374658,0.995,17.52890649
2,1.30E-09,23.04297645,0.995,17.65036057
1,7.34E-10,23.31466895,0.995,29.88452518
7,8.92E-10,22.60331342,0.995,21.88994996
11,1.02E-09,23.09250352,0.995,37.33377458
6,1.32E-09,21.84264487,0.995,38.48263428
5,1.34E-09,21.79678898,0.995,62.40377274
4,1.13E-09,22.48446962,0.995,30.75637539
5,9.78E-10,21.25264072,0.995,41.71991721
1,5.13E-10,20.9412518,0.995,39.73934853
7,2.85E-10,21.01443207,0.995,72.43838567
6,2.61E-10,20.36934477,0.995,24.81750664
7,2.40E-10,20.61139917,0.995,59.33690026
5,2.08E-10,19.95587559,0.995,26.25605279
2,1.72E-10,19.83950305,0.995,44.85126697
2,1.71E-10,20.29634047,0.995,41.89963564
2,1.44E-10,20.38199809,0.995,21.98527685
2,1.42E-10,19.83605295,0.995,15.42933018
4,1.49E-10,19.53476208,0.995,16.16361897
2,1.47E-10,19.02126221,0.995,11.58990312
2,1.44E-10,19.08415705,0.995,20.37603307
2,1.39E-10,19.57010858,0.995,14.97169819
4,1.29E-10,19.82647559,0.995,15.41981756
4,1.29E-10,20.2137537,0.995,15.83137682
5,1.32E-10,20.07064782,0.995,12.4816694
4,1.49E-10,20.19539337,0.995,17.05848989
2,2.06E-10,21.04927142,0.995,11.1748681
6,2.22E-10,21.33818905,0.995,11.0741821
6,1.88E-10,21.02813071,0.995,11.02550132
6,2.29E-10,20.9420916,0.995,18.51662601
3,2.50E-10,21.33153254,0.995,7.982952416
5,2.24E-10,21.30344123,0.995,12.36704944
3,3.85E-10,20.82785989,0.995,14.02871142
3,4.07E-10,20.33105032,0.995,12.03839771
4,2.57E-10,21.1901508,0.995,54.46182981
3,2.53E-10,20.87474,0.995,27.28521986
4,2.62E-10,21.19220532,0.995,10.75400513
5,3.30E-10,21.79288219,0.995,8.867346033
2,3.87E-10,20.49314171,0.995,82.29924375
1,3.98E-10,20.74549569,0.995,30.12509221
1,3.92E-10,20.79484989,0.995,43.17239204
7,4.31E-10,20.37169127,0.995,73.65359241
3,5.41E-10,20.66112484,0.995,29.0066117
1,4.88E-10,19.72159834,0.995,26.28485499
1,3.65E-10,19.57569765,0.995,35.48263907
5,3.28E-10,19.57523942,0.995,11.4367575
2,3.39E-10,19.33778787,0.995,41.94980775
1,3.19E-10,19.61311272,0.995,34.17342408
4,2.51E-10,19.43780718,0.995,15.08405414
5,2.89E-10,19.25541291,0.995,41.28370696
8,5.59E-10,19.53585181,0.995,89.30203571
10,7.38E-10,19.99641976,0.995,26.02300423
6,5.15E-10,20.43887196,0.995,16.19923663
3,5.77E-10,20.64740047,0.995,18.67195868
1,1.22E-09,20.45001826,0.995,43.75142346
4,1.41E-09,19.90497384,0.995,87.71370278
3,9.75E-10,19.92438302,0.995,43.86165533
2,5.53E-10,19.86687193,0.995,22.98353113
3,6.01E-10,19.84827242,0.995,69.6108471
7,7.81E-10,19.6430429,0.995,38.37973251
7,5.33E-10,19.67721162,0.995,32.61059992
6,5.20E-10,20.28863106,0.995,11.49010223
